nurse_id,name,gender,doc_id,hosp_name
10809,Amanda Bailey,F,2236,Al-Hilal Hospital
10810,John Thomas,F,126,Al-Hilal Hospital
10811,Frederick King,M,1231,Mayo Clinic
10812,Bruce Douglas,F,443,Mayo Clinic
10813,David Kelly,F,582,King Faisal Specialist Hospital & Research Centre
10814,Michelle Stone,M,189,Salamaniya Hospital
10815,Gail Jacobs,F,1613,Dar Al Shifa Hospital
10816,Matthew Harris,M,2001,Mayo Clinic
10817,Tonya Joyce,M,1076,Emirates Hospital
10818,Dr. Susan Jones MD,M,825,Al-Hilal Hospital
10819,Jill Wilson,F,913,Dar Al Shifa Hospital
10820,Richard Cox,M,936,Dar Al Shifa Hospital
10821,Susan Livingston,F,1693,St Thomas Hospital London
10822,Felicia Graves,M,1529,Mayo Clinic
10823,Jennifer Arroyo,F,56,Dar Al Shifa Hospital
10824,Michael Barber,F,1831,Salamaniya Hospital
10825,Kathleen Davis,F,1716,Dar Al Shifa Hospital
10826,David Hill,F,2487,American Mission Hospital
10827,Dr. Megan Howard,F,1830,King Faisal Specialist Hospital & Research Centre
10828,Karen Jones,F,511,King Hamad University Hospital
10829,Emily Smith,F,1271,King Hamad University Hospital
10830,Brittany Weber,F,751,Bahrain Defence Force Hospital
10831,Autumn Gillespie,F,2200,King Hamad University Hospital
10832,Nathan Morris,F,2445,St Thomas Hospital London
10833,Jill Briggs,M,2903,Bahrain Defence Force Hospital
10834,William Mcknight,F,455,Mayo Clinic
10835,Jason Hutchinson,F,475,King Faisal Specialist Hospital & Research Centre
10836,Kevin Jones,F,647,Mayo Clinic
10837,Micheal Lewis,F,197,Mayo Clinic
10838,Patricia Murray,F,466,Mayo Clinic
10839,Jonathan Carr,F,818,Mayo Clinic
10840,Jamie Lee,F,712,St Thomas Hospital London
10841,Kevin Stevens,F,2059,King Hamad University Hospital
10842,Brandi Dean,F,2482,St Thomas Hospital London
10843,Gregory Bennett,F,626,Mayo Clinic
10844,Christina Smith,M,1121,King Faisal Specialist Hospital & Research Centre
10845,Anna White,F,2351,Mayo Clinic
10846,Karen Wallace,F,2403,King Hamad University Hospital
10847,Bryan Bell,F,1739,Emirates Hospital
10848,David Pugh,M,2926,Dar Al Shifa Hospital
10849,Elizabeth Young,F,1839,Al-Hilal Hospital
10850,Megan Lee,F,1462,Emirates Hospital
10851,Heidi Harvey,F,708,Bahrain Defence Force Hospital
10852,Melanie Johnston,F,907,Emirates Hospital
10853,Frank Forbes,F,1508,Dar Al Shifa Hospital
10854,Adrienne Hall,F,274,King Faisal Specialist Hospital & Research Centre
10855,Gavin Burns,F,2017,American Mission Hospital
10856,Todd Reese,F,1473,Dar Al Shifa Hospital
10857,James Ramirez,M,1729,American Mission Hospital
10858,Jennifer Smith,F,93,Dar Al Shifa Hospital
10859,Jeanette Bishop,F,1543,Salamaniya Hospital
10860,Jacqueline Moore,F,792,St Thomas Hospital London
10861,Jon Hall MD,F,228,Salamaniya Hospital
10862,Lisa Garcia,F,729,Mayo Clinic
10863,Andrew Carter,M,509,Al-Hilal Hospital
10864,Ernest Davis,F,2099,King Hamad University Hospital
10865,Darrell Collins,F,621,St Thomas Hospital London
10866,Edwin Reed,F,2098,Al-Hilal Hospital
10867,Melanie Shelton,F,1593,King Faisal Specialist Hospital & Research Centre
10868,Katherine Smith,F,1723,Mayo Clinic
10869,Cassandra Garcia,F,1476,St Thomas Hospital London
10870,Margaret Mccarthy,F,2411,Al-Hilal Hospital
10871,Margaret Lowe,F,1504,King Hamad University Hospital
10872,Thomas Roberson,F,2949,Emirates Hospital
10873,Nicole Schmidt,F,2720,Al-Hilal Hospital
10874,Katherine Odonnell,F,115,King Hamad University Hospital
10875,Karen Perkins,F,2879,King Faisal Specialist Hospital & Research Centre
10876,Nicholas Rich,F,752,Salamaniya Hospital
10877,Sheila Torres,F,2143,Mayo Clinic
10878,Brittney Ellis,F,2425,Dar Al Shifa Hospital
10879,Emily Hansen,F,2866,American Mission Hospital
10880,Richard Williams,F,1200,Emirates Hospital
10881,Matthew Nguyen,F,2744,Mayo Clinic
10882,Alexa Wood,F,967,St Thomas Hospital London
10883,Jamie Briggs,M,2314,Dar Al Shifa Hospital
10884,Theresa Oliver,M,2423,Salamaniya Hospital
10885,Gary Lopez,F,2592,Mayo Clinic
10886,Beth Morse,M,239,Salamaniya Hospital
10887,Stacey Thomas,F,205,Dar Al Shifa Hospital
10888,Amy Carson,F,1541,King Faisal Specialist Hospital & Research Centre
10889,John Rowland,F,1366,Bahrain Defence Force Hospital
10890,Adam Reid,M,1608,King Hamad University Hospital
10891,Joshua Booth,F,1279,St Thomas Hospital London
10892,Fernando Hurst,F,697,Salamaniya Hospital
10893,Laura Gray,F,1392,Bahrain Defence Force Hospital
10894,David Park,F,373,Dar Al Shifa Hospital
10895,Jonathan Weaver,F,2205,Salamaniya Hospital
10896,Lauren Holmes,M,936,Dar Al Shifa Hospital
10897,Billy Morrison,F,1460,Emirates Hospital
10898,David Moore,F,1684,Al-Hilal Hospital
10899,Jennifer Medina,F,845,King Faisal Specialist Hospital & Research Centre
10900,Dean Solomon,M,1848,Salamaniya Hospital
10901,Brian Wallace,F,1734,St Thomas Hospital London
10902,Anthony Graham,F,2580,Bahrain Defence Force Hospital
10903,Sarah Bailey,F,2196,Salamaniya Hospital
10904,Justin Snyder,M,2491,Bahrain Defence Force Hospital
10905,Ellen Johnson,F,699,Emirates Hospital
10906,Barbara Vasquez,M,2132,Dar Al Shifa Hospital
10907,Cindy Gonzalez,F,2812,King Faisal Specialist Hospital & Research Centre
10908,Michael James,M,132,Emirates Hospital
10909,Katherine Gibson,M,2540,Bahrain Defence Force Hospital
10910,Jessica Martin DVM,F,1067,King Hamad University Hospital
10911,Mrs. Claire Brown,F,2552,Bahrain Defence Force Hospital
10912,Andres Johnson,F,1466,Salamaniya Hospital
10913,Jimmy Andrews,F,2859,Mayo Clinic
10914,Maria Bryant,F,371,Dar Al Shifa Hospital
10915,Carolyn Davis,M,1003,Mayo Clinic
10916,Mario Lee,F,267,Al-Hilal Hospital
10917,Daniel Medina,M,1078,King Hamad University Hospital
10918,Taylor Peters,F,766,King Hamad University Hospital
10919,Katie Love,F,2447,Mayo Clinic
10920,Jessica Perez,M,2503,St Thomas Hospital London
10921,Brian Sutton,F,146,American Mission Hospital
10922,Tristan Flores MD,M,2190,American Mission Hospital
10923,Lucas Barry,F,508,Salamaniya Hospital
10924,Martin Moody DVM,F,33,Salamaniya Hospital
10925,Hector Stokes,M,1131,King Hamad University Hospital
10926,David Foster,F,2285,Bahrain Defence Force Hospital
10927,Jacqueline Webster,F,952,Mayo Clinic
10928,David Delgado,F,1327,King Hamad University Hospital
10929,Marisa Wilson,F,1485,Dar Al Shifa Hospital
10930,Carla Travis,F,2462,Emirates Hospital
10931,Ms. Kristen Arnold,F,2656,Salamaniya Hospital
10932,David Knight,F,1116,King Faisal Specialist Hospital & Research Centre
10933,Benjamin Thomas,F,1054,Bahrain Defence Force Hospital
10934,Michael Sanders,M,147,King Hamad University Hospital
10935,Elizabeth Davis,M,1999,American Mission Hospital
10936,Keith Reyes,M,127,King Hamad University Hospital
10937,Kathryn Long,M,1570,Bahrain Defence Force Hospital
10938,John Carlson,F,2182,Emirates Hospital
10939,Ashley Grant,F,932,King Hamad University Hospital
10940,Willie Hughes,F,335,Dar Al Shifa Hospital
10941,Travis Morales,F,665,Dar Al Shifa Hospital
10942,Troy Ingram,M,2670,Dar Al Shifa Hospital
10943,Terry Wright,M,1153,Dar Al Shifa Hospital
10944,Antonio Brown,F,2815,American Mission Hospital
10945,Kendra Shelton,F,2546,American Mission Hospital
10946,Katelyn Evans,F,1869,Salamaniya Hospital
10947,Shane Lopez Jr.,F,330,Al-Hilal Hospital
10948,Rebecca Martinez,F,1702,King Hamad University Hospital
10949,Kayla Thompson,F,1616,St Thomas Hospital London
10950,Deborah Jones,F,1103,Mayo Clinic
10951,Dale Herring,F,156,Dar Al Shifa Hospital
10952,Brenda Diaz,F,2338,Dar Al Shifa Hospital
10953,Michael Waters,F,1361,Salamaniya Hospital
10954,Thomas Schmidt,M,2662,Bahrain Defence Force Hospital
10955,Natasha Dickerson,F,2223,Emirates Hospital
10956,Eddie Newman,F,2031,Bahrain Defence Force Hospital
10957,Christine Newman,M,1271,King Hamad University Hospital
10958,Michael Sanchez,M,2020,St Thomas Hospital London
10959,Victor Martinez,M,1732,King Faisal Specialist Hospital & Research Centre
10960,Linda Sanchez,F,349,Emirates Hospital
10961,Keith Contreras,F,1487,Salamaniya Hospital
10962,Brittany Landry,M,1363,Mayo Clinic
10963,Charles Henson,F,957,Emirates Hospital
10964,Thomas Davis,F,1805,Al-Hilal Hospital
10965,Tanya Bennett,F,2703,Mayo Clinic
10966,Joshua George,F,2372,St Thomas Hospital London
10967,Greg Tate,M,2842,Al-Hilal Hospital
10968,Timothy Hernandez,F,2945,King Faisal Specialist Hospital & Research Centre
10969,Brittany Kelley,M,599,St Thomas Hospital London
10970,Christopher Snow,F,2756,King Faisal Specialist Hospital & Research Centre
10971,Barbara Nolan,M,475,King Faisal Specialist Hospital & Research Centre
10972,Andrew Wilson,F,1493,St Thomas Hospital London
10973,Bill Owen,M,138,St Thomas Hospital London
10974,Jared Leach MD,F,1410,American Mission Hospital
10975,Sara Brown,F,880,Mayo Clinic
10976,Jeremy Torres,F,1944,American Mission Hospital
10977,Jessica Ellis,F,837,Emirates Hospital
10978,Howard Archer,F,1038,King Faisal Specialist Hospital & Research Centre
10979,David Ross,F,2916,Al-Hilal Hospital
10980,Joshua Williams,F,974,Bahrain Defence Force Hospital
10981,Karen Yates,F,1178,American Mission Hospital
10982,Mrs. Sarah Nelson,F,1774,Bahrain Defence Force Hospital
10983,Rachel Barrett,M,566,American Mission Hospital
10984,Kathy Gomez,F,2972,St Thomas Hospital London
10985,Kylie Lynch,F,2596,Salamaniya Hospital
10986,Monique Carter,F,417,Dar Al Shifa Hospital
10987,Marissa Rogers,F,2595,Emirates Hospital
10988,Sylvia Humphrey,F,506,King Faisal Specialist Hospital & Research Centre
10989,Rodney Hines,F,1822,Bahrain Defence Force Hospital
10990,Jessica Ryan,F,2926,Dar Al Shifa Hospital
10991,Hannah Walker,M,1981,Bahrain Defence Force Hospital
10992,Tony Williams,F,963,Emirates Hospital
10993,Shannon Barron,F,2581,Al-Hilal Hospital
10994,Amber Thompson,M,695,Mayo Clinic
10995,Alexandra Ferguson,F,1098,Salamaniya Hospital
10996,Richard White,F,2783,American Mission Hospital
10997,Morgan Jones,F,2374,King Faisal Specialist Hospital & Research Centre
10998,Arthur Carter,F,1933,Al-Hilal Hospital
10999,Dr. Eric Newton II,F,2167,Emirates Hospital
11000,Samantha Dudley,F,1852,St Thomas Hospital London
11001,Karen Schultz,F,455,Mayo Clinic
11002,Thomas Allen,M,665,Dar Al Shifa Hospital
11003,Claire Hansen,M,130,Emirates Hospital
11004,Adam Roberts,F,1737,Salamaniya Hospital
11005,Ann Harrison,M,239,Salamaniya Hospital
11006,Amanda Montes,M,2503,St Thomas Hospital London
11007,Ann Harrell,M,2115,American Mission Hospital
11008,Dr. Geoffrey Moore,F,1904,Dar Al Shifa Hospital
11009,Gabriel Ortiz,F,2622,American Mission Hospital
11010,George Le,F,901,Emirates Hospital
11011,Lauren Barnes,F,186,St Thomas Hospital London
11012,Joshua Ramirez,F,2467,Salamaniya Hospital
11013,Brian Taylor,F,1488,Emirates Hospital
11014,Robert Turner,F,867,St Thomas Hospital London
11015,Rebecca Mosley,M,239,Salamaniya Hospital
11016,Douglas Morgan,F,2272,St Thomas Hospital London
11017,Aaron Reese,M,742,King Faisal Specialist Hospital & Research Centre
11018,James Porter,M,218,Salamaniya Hospital
11019,John Morrison,F,2639,Bahrain Defence Force Hospital
11020,Darlene Curry,M,2443,St Thomas Hospital London
11021,Darlene Huerta,M,29,King Faisal Specialist Hospital & Research Centre
11022,Sarah Benson,M,389,Emirates Hospital
11023,Amy Williams,F,1861,King Faisal Specialist Hospital & Research Centre
11024,Anthony Hester,F,802,St Thomas Hospital London
11025,Kristin Smith,F,1281,King Faisal Specialist Hospital & Research Centre
11026,Nicholas Flores,F,2261,Mayo Clinic
11027,Lisa Ortiz,F,1411,St Thomas Hospital London
11028,Thomas Ryan,F,950,St Thomas Hospital London
11029,Pamela Woods,M,1551,Al-Hilal Hospital
11030,Garrett Wagner,F,2561,Al-Hilal Hospital
11031,Jason Taylor,F,2448,Mayo Clinic
11032,Lisa Alvarez,F,279,Mayo Clinic
11033,James Watson,F,2980,Al-Hilal Hospital
11034,Michael Jones,F,2018,Mayo Clinic
11035,Mike Ford,F,2603,King Hamad University Hospital
11036,Timothy Mejia,F,643,Emirates Hospital
11037,Judy Hernandez,F,622,Al-Hilal Hospital
11038,Erin Harrison,F,2694,Salamaniya Hospital
11039,Natasha Khan,F,1480,Emirates Hospital
11040,Shannon Hudson,F,825,Al-Hilal Hospital
11041,Brandon Barrera,M,95,Emirates Hospital
11042,Kurt Taylor,F,1023,King Hamad University Hospital
11043,Tammy Castaneda,M,2627,Salamaniya Hospital
11044,Gloria Mckinney,F,1070,Emirates Hospital
11045,Heather Smith,F,884,King Faisal Specialist Hospital & Research Centre
11046,Katherine Mills,F,1402,American Mission Hospital
11047,Jason Johnson,F,2740,St Thomas Hospital London
11048,Terri Atkinson,F,1791,Bahrain Defence Force Hospital
11049,Lori Cruz,F,316,Mayo Clinic
11050,Mark Haas,F,710,King Faisal Specialist Hospital & Research Centre
11051,Karen Randall,M,2659,Dar Al Shifa Hospital
11052,Marie Price,F,598,King Hamad University Hospital
11053,Heather Watts,F,2167,Emirates Hospital
11054,Janet Hill,F,1929,King Hamad University Hospital
11055,Tammy Caldwell,F,2008,Mayo Clinic
11056,Gary Williams,F,1906,King Faisal Specialist Hospital & Research Centre
11057,Sean Davis,F,2468,King Hamad University Hospital
11058,Bradley Carrillo,F,1988,Salamaniya Hospital
11059,Zachary Davis,F,1748,Al-Hilal Hospital
11060,Phillip Farrell,F,2711,Bahrain Defence Force Hospital
11061,Kellie Rhodes,F,2723,Emirates Hospital
11062,Pamela Jones,M,1554,King Faisal Specialist Hospital & Research Centre
11063,Tiffany Potts,F,136,Mayo Clinic
11064,Rodney Martin,F,2212,Bahrain Defence Force Hospital
11065,Mary Patterson,F,946,Mayo Clinic
11066,Kristie Gonzales,F,2791,St Thomas Hospital London
11067,Heather Gonzalez,M,220,St Thomas Hospital London
11068,Michael Burns,F,2047,Mayo Clinic
11069,Joshua Norris,F,13,Mayo Clinic
11070,Julie Roman,F,2721,Bahrain Defence Force Hospital
11071,Audrey Jensen,F,244,St Thomas Hospital London
11072,Michael Ward,F,21,Dar Al Shifa Hospital
11073,Dana Moreno,F,571,Salamaniya Hospital
11074,Matthew Poole,M,292,Al-Hilal Hospital
11075,Mr. Matthew Alvarez,F,1873,American Mission Hospital
11076,Mark Martinez,F,86,King Faisal Specialist Hospital & Research Centre
11077,Cassandra White,F,2565,King Hamad University Hospital
11078,Cathy Phillips,F,1374,St Thomas Hospital London
11079,Nicholas Mcdonald,M,708,Bahrain Defence Force Hospital
11080,Sean Boone,F,2273,Salamaniya Hospital
11081,Leah Stone,F,2666,King Faisal Specialist Hospital & Research Centre
11082,Steven Lloyd,F,725,Emirates Hospital
11083,Amy Medina,M,2471,Emirates Hospital
11084,Sarah Campbell,F,1318,Al-Hilal Hospital
11085,Wesley Saunders,F,1529,Mayo Clinic
11086,Angela Shelton,F,222,Bahrain Defence Force Hospital
11087,Ashley Hill,F,2541,Al-Hilal Hospital
11088,Steven Mcdonald,F,2098,Al-Hilal Hospital
11089,Mrs. Whitney Butler,F,682,St Thomas Hospital London
11090,Justin Salazar,F,326,Dar Al Shifa Hospital
11091,Patrick Reyes,F,1416,St Thomas Hospital London
11092,Mr. Micheal Buck,F,2288,St Thomas Hospital London
11093,Daniel Montgomery,F,831,King Hamad University Hospital
11094,Andrea Dalton MD,F,249,Bahrain Defence Force Hospital
11095,Maureen Leblanc,M,2208,St Thomas Hospital London
11096,Daniel Leonard,F,2945,King Faisal Specialist Hospital & Research Centre
11097,Diane Lamb,F,1102,King Hamad University Hospital
11098,Heather Garrett,F,732,King Hamad University Hospital
11099,Elizabeth Webb,M,2472,Mayo Clinic
11100,Anthony Jones,F,1502,Al-Hilal Hospital
11101,Matthew Rodriguez,F,2296,Emirates Hospital
11102,Robert Anthony,F,1968,Al-Hilal Hospital
11103,Terri Callahan,F,1668,King Faisal Specialist Hospital & Research Centre
11104,Jason Bell,F,121,Dar Al Shifa Hospital
11105,Joseph Richards,M,1844,Bahrain Defence Force Hospital
11106,Richard Powell DDS,F,1525,King Hamad University Hospital
11107,Robert Watts,F,1352,King Faisal Specialist Hospital & Research Centre
11108,Katherine Davis,F,2697,St Thomas Hospital London
11109,Lori Calhoun,F,1344,Emirates Hospital
11110,Adam Ferguson,F,202,Emirates Hospital
11111,Michael Moody,F,1560,Mayo Clinic
11112,Thomas Wallace,F,483,St Thomas Hospital London
11113,Rebecca Mosley,M,1101,Dar Al Shifa Hospital
11114,Vincent Buck,F,1158,Bahrain Defence Force Hospital
11115,Ann Hill,F,1596,St Thomas Hospital London
11116,Amanda Reed,F,2697,St Thomas Hospital London
11117,Donald Marsh,F,2627,Salamaniya Hospital
11118,Alexandria Cole,F,1554,King Faisal Specialist Hospital & Research Centre
11119,Natalie Hicks,F,2637,King Hamad University Hospital
11120,Joshua Jordan,F,2426,St Thomas Hospital London
11121,Anthony Ramirez,F,2881,Dar Al Shifa Hospital
11122,Reginald Shaw,M,666,Emirates Hospital
11123,Emily Mccarthy,M,785,Mayo Clinic
11124,Paul Meyer DDS,F,2268,Bahrain Defence Force Hospital
11125,Tiffany Thompson,F,2937,Al-Hilal Hospital
11126,Michael Valencia,F,190,St Thomas Hospital London
11127,Jason Francis,F,1211,King Hamad University Hospital
11128,Tyler Garcia,F,458,Mayo Clinic
11129,Brittany Brooks,M,1170,King Hamad University Hospital
11130,Brian Johnson,M,191,Bahrain Defence Force Hospital
11131,Jessica Brown,M,1506,King Faisal Specialist Hospital & Research Centre
11132,Amanda Stewart,F,2959,Salamaniya Hospital
11133,Colleen Fox,M,1861,King Faisal Specialist Hospital & Research Centre
11134,Donna Jordan,F,1158,Bahrain Defence Force Hospital
11135,George Rangel,F,1814,Emirates Hospital
11136,Kenneth Hanson,F,819,St Thomas Hospital London
11137,Erica Davis,F,719,Dar Al Shifa Hospital
11138,Jennifer Burnett,F,730,Bahrain Defence Force Hospital
11139,Victoria Newman,F,1113,King Hamad University Hospital
11140,Jeffrey Caldwell,M,803,American Mission Hospital
11141,Sheila Smith,F,1257,Bahrain Defence Force Hospital
11142,Mr. Steven Ortiz,F,2732,Bahrain Defence Force Hospital
11143,Shawn Williams,F,923,Dar Al Shifa Hospital
11144,Megan Barnett,F,2358,St Thomas Hospital London
11145,Allison Ford DVM,M,2113,King Hamad University Hospital
11146,Paul Hall,F,1538,Mayo Clinic
11147,Michael Raymond,F,1726,King Hamad University Hospital
11148,Susan Barker,F,751,Bahrain Defence Force Hospital
11149,Holly Hebert,M,2646,King Faisal Specialist Hospital & Research Centre
11150,Alyssa Ramirez,F,2695,Al-Hilal Hospital
11151,Mary Clark,M,759,King Faisal Specialist Hospital & Research Centre
11152,Kara Watson,F,481,Mayo Clinic
11153,Mrs. Amber Nielsen,F,1672,Dar Al Shifa Hospital
11154,Edwin Nielsen,F,792,St Thomas Hospital London
11155,Gary Hernandez,F,2438,Salamaniya Hospital
11156,Miguel Spears,M,1033,Emirates Hospital
11157,Christina Jones,M,50,American Mission Hospital
11158,Micheal Keith,F,1626,Dar Al Shifa Hospital
11159,Megan Foster,F,2808,Salamaniya Hospital
11160,Marissa Morrow,F,2309,Salamaniya Hospital
11161,Jordan White,F,1455,Emirates Hospital
11162,Amanda Huff,F,290,King Hamad University Hospital
11163,Carol Bartlett,F,2580,Bahrain Defence Force Hospital
11164,Debra Schroeder,F,1469,American Mission Hospital
11165,David Wright,M,2921,American Mission Hospital
11166,Maria Patterson,F,29,King Faisal Specialist Hospital & Research Centre
11167,Teresa Lucas,F,2547,American Mission Hospital
11168,Jordan Medina,F,2753,Al-Hilal Hospital
11169,Holly Brown,F,2776,King Hamad University Hospital
11170,Erica Cohen,F,583,Dar Al Shifa Hospital
11171,Rodney Larson,F,2001,Mayo Clinic
11172,Christina Turner,M,1546,King Hamad University Hospital
11173,Matthew Williams,F,2222,King Faisal Specialist Hospital & Research Centre
11174,Ernest Roberts,F,1015,King Hamad University Hospital
11175,Tracy Perez,F,2165,Emirates Hospital
11176,Paula Rowland,F,768,Bahrain Defence Force Hospital
11177,Kim Browning,F,1111,St Thomas Hospital London
11178,Stefanie Barker,F,174,Mayo Clinic
11179,Brenda Brown,F,337,Mayo Clinic
11180,Jodi Burton,F,2008,Mayo Clinic
11181,Destiny Clark,F,65,American Mission Hospital
11182,Dr. Travis Dickerson PhD,F,1887,Salamaniya Hospital
11183,Jennifer Atkinson,F,1028,St Thomas Hospital London
11184,Fernando Carlson,F,673,St Thomas Hospital London
11185,Geoffrey Young,F,1495,King Faisal Specialist Hospital & Research Centre
11186,Patrick Woodward,F,2880,King Hamad University Hospital
11187,Brian Delgado,F,2358,St Thomas Hospital London
11188,Katherine Harris,F,533,King Hamad University Hospital
11189,Carmen Butler,M,1725,Mayo Clinic
11190,Brandy Reese,F,657,Salamaniya Hospital
11191,Kelly Christensen,F,2023,King Faisal Specialist Hospital & Research Centre
11192,Laurie Hernandez,F,2550,King Faisal Specialist Hospital & Research Centre
11193,Melissa Bryant,F,1339,Mayo Clinic
11194,Justin Byrd,F,1901,Emirates Hospital
11195,Laura Thomas,M,2626,Salamaniya Hospital
11196,Mary Carson,F,2179,Dar Al Shifa Hospital
11197,Meredith Morgan,F,2834,American Mission Hospital
11198,David Richards,F,1905,Emirates Hospital
11199,Barbara Johnson,M,836,Mayo Clinic
11200,Samantha Walsh,F,27,Bahrain Defence Force Hospital
11201,Christine Fields,F,1558,American Mission Hospital
11202,Stephanie Kelly,F,2229,St Thomas Hospital London
11203,Brian Brennan,F,1275,King Hamad University Hospital
11204,Jessica Davis,F,2254,Mayo Clinic
11205,Jacob Aguilar,F,455,Mayo Clinic
11206,Carl Gay,F,2691,Emirates Hospital
11207,Kaitlin Barrett,M,689,American Mission Hospital
11208,Hannah Daniel,F,769,Emirates Hospital
11209,Darius Graham,F,655,Emirates Hospital
11210,Bonnie Evans,F,517,King Faisal Specialist Hospital & Research Centre
11211,Dr. Keith Crawford,F,1843,Mayo Clinic
11212,Taylor Melendez,F,2527,Bahrain Defence Force Hospital
11213,Gregory Marks,M,1110,Mayo Clinic
11214,Justin Owens,F,2194,Bahrain Defence Force Hospital
11215,Zachary Gonzalez,F,2894,King Faisal Specialist Hospital & Research Centre
11216,Julie Ruiz,F,1769,Dar Al Shifa Hospital
11217,Sarah Warren,F,105,Salamaniya Hospital
11218,John Santos,M,2578,St Thomas Hospital London
11219,Beverly Holt,F,2609,St Thomas Hospital London
11220,Andrew Bell,F,111,St Thomas Hospital London
11221,Amy Hall,F,594,King Hamad University Hospital
11222,Nicole Martinez,M,2130,King Faisal Specialist Hospital & Research Centre
11223,Patricia Porter,F,1929,King Hamad University Hospital
11224,Emma Jordan,F,1059,Salamaniya Hospital
11225,Timothy Brewer,F,1140,Emirates Hospital
11226,Joshua Martinez,F,1312,Bahrain Defence Force Hospital
11227,Luke Rivera,F,1206,Salamaniya Hospital
11228,James Faulkner,F,527,King Faisal Specialist Hospital & Research Centre
11229,Angela Cole,F,1906,King Faisal Specialist Hospital & Research Centre
11230,Thomas Solis,M,1785,King Hamad University Hospital
11231,Kayla Garza,F,1208,Al-Hilal Hospital
11232,Mark Cochran,M,392,Dar Al Shifa Hospital
11233,Chelsea Delgado,F,1334,Bahrain Defence Force Hospital
11234,Nicholas Peterson,M,1581,Dar Al Shifa Hospital
11235,Kimberly Erickson,F,2156,Al-Hilal Hospital
11236,Kayla Clay,F,1343,Mayo Clinic
11237,James Pace,F,2853,King Hamad University Hospital
11238,Amanda Roach,F,2814,Dar Al Shifa Hospital
11239,Jaime Burgess,M,926,American Mission Hospital
11240,Chelsea Ford,F,896,Mayo Clinic
11241,Cynthia Rice,F,2798,Dar Al Shifa Hospital
11242,Tanya Carney DDS,F,1760,St Thomas Hospital London
11243,Michelle Ochoa,M,1389,American Mission Hospital
11244,Mitchell Richardson,F,1082,Salamaniya Hospital
11245,Natalie Morgan,F,1818,Emirates Hospital
11246,Isaac Green,M,914,Emirates Hospital
11247,Jennifer Brooks,F,1803,King Faisal Specialist Hospital & Research Centre
11248,Allen Phillips,F,994,Salamaniya Hospital
11249,Michelle Russell,F,2815,American Mission Hospital
11250,Joseph Cherry,F,455,Mayo Clinic
11251,Alicia Li,M,379,King Hamad University Hospital
11252,Elizabeth Hendricks,F,1855,St Thomas Hospital London
11253,Gary Howell,F,1438,Dar Al Shifa Hospital
11254,Thomas Bullock,F,2429,King Faisal Specialist Hospital & Research Centre
11255,Richard Greene DDS,F,1288,Salamaniya Hospital
11256,Jonathan Logan,F,137,Bahrain Defence Force Hospital
11257,William Murray,F,2171,Mayo Clinic
11258,Samuel Martin,M,2773,King Faisal Specialist Hospital & Research Centre
11259,Yvonne Young,F,406,Bahrain Defence Force Hospital
11260,Carol Warren,F,2818,Bahrain Defence Force Hospital
11261,Julia Haynes,F,1586,Salamaniya Hospital
11262,Morgan Reyes,F,81,King Hamad University Hospital
11263,Joseph Adams,M,2511,Salamaniya Hospital
11264,Ronald Mckee,M,2471,Emirates Hospital
11265,Diane Gray,F,1176,Mayo Clinic
11266,Christine White,F,883,King Faisal Specialist Hospital & Research Centre
11267,William Bradford,F,651,Emirates Hospital
11268,Nicole Pena,F,2337,King Hamad University Hospital
11269,Brenda Gallagher,F,79,Al-Hilal Hospital
11270,Ronald Nielsen,F,2242,King Faisal Specialist Hospital & Research Centre
11271,Christopher Smith,F,2402,St Thomas Hospital London
11272,Miss Pamela Gutierrez,F,1399,St Thomas Hospital London
11273,Kimberly Allen,F,233,Emirates Hospital
11274,John Gomez,F,492,Emirates Hospital
11275,Catherine Chavez,F,2542,St Thomas Hospital London
11276,Robert Pham,F,8,American Mission Hospital
11277,Andrew Obrien,F,2556,American Mission Hospital
11278,Deborah Morgan,F,1412,Emirates Hospital
11279,Andrew Sanchez,F,221,Salamaniya Hospital
11280,Kevin Cabrera,M,366,Mayo Clinic
11281,Joseph Walters,F,1624,King Faisal Specialist Hospital & Research Centre
11282,David Stevens,M,399,St Thomas Hospital London
11283,Hector Hickman,F,693,King Faisal Specialist Hospital & Research Centre
11284,Nicholas Brown,M,1762,Bahrain Defence Force Hospital
11285,Martha Love,F,1972,King Faisal Specialist Hospital & Research Centre
11286,Hector Ferguson,F,2884,King Faisal Specialist Hospital & Research Centre
11287,Alex Fernandez,M,20,King Hamad University Hospital
11288,Janice Fisher,F,1051,King Faisal Specialist Hospital & Research Centre
11289,Shawn Medina,F,2609,St Thomas Hospital London
11290,Kenneth Blake,M,2604,King Hamad University Hospital
11291,Scott Anderson,F,2963,Mayo Clinic
11292,Linda Miller,F,2173,King Hamad University Hospital
11293,Angel Ellison,F,590,St Thomas Hospital London
11294,Paul Fitzpatrick,F,95,Emirates Hospital
11295,Mark Adams,F,1021,Emirates Hospital
11296,Taylor Medina,F,1462,Emirates Hospital
11297,Terry Alexander,F,2852,Al-Hilal Hospital
11298,Bryan Young,F,2259,American Mission Hospital
11299,Maria Lopez,F,2087,Bahrain Defence Force Hospital
11300,Kimberly Savage,F,1425,American Mission Hospital
11301,Rhonda Mccarty,F,1435,American Mission Hospital
11302,Benjamin Suarez,F,976,American Mission Hospital
11303,Claudia Hill,M,2907,Emirates Hospital
